Country Sex Age Education Year Month "Value in thousands"
USA M AGE_AGGREGATE_Y15-24 INT 2020 M08 1257.878
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M08 215.509
USA M AGE_AGGREGATE_Y25-54 Total 2020 M08 3938.564
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M08 0
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M08 89.648
USA M AGE_AGGREGATE_Y25-54 INT 2020 M08 2297.463
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M08 1546.437
USA M AGE_AGGREGATE_Y55-64 Total 2020 M08 981.786
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M08 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M08 94.778
USA M AGE_AGGREGATE_Y55-64 INT 2020 M08 511.111
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M08 361.021
USA M AGE_AGGREGATE_YGE65 Total 2020 M08 446.92
USA M AGE_AGGREGATE_YGE65 LTB 2020 M08 0
USA M AGE_AGGREGATE_YGE65 BAS 2020 M08 0
USA M AGE_AGGREGATE_YGE65 INT 2020 M08 239.185
USA M AGE_AGGREGATE_YGE65 ADV 2020 M08 191.259
USA F AGE_AGGREGATE_TOTAL Total 2020 M08 6853.431
USA F AGE_AGGREGATE_TOTAL LTB 2020 M08 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M08 207.056
USA F AGE_AGGREGATE_TOTAL INT 2020 M08 3779.768
USA F AGE_AGGREGATE_TOTAL ADV 2020 M08 2854.214
USA F AGE_AGGREGATE_Y15-24 Total 2020 M08 1423.613
USA F AGE_AGGREGATE_Y15-24 LTB 2020 M08 0
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M08 24.493
USA F AGE_AGGREGATE_Y15-24 INT 2020 M08 1058.367
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M08 340.753
USA F AGE_AGGREGATE_Y25-54 Total 2020 M08 3905.46
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M08 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M08 132.03
USA F AGE_AGGREGATE_Y25-54 INT 2020 M08 1913.07
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M08 1853.928
USA F AGE_AGGREGATE_Y55-64 Total 2020 M08 1068.177
USA F AGE_AGGREGATE_Y55-64 LTB 2020 M08 0
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M08 16.622
USA F AGE_AGGREGATE_Y55-64 INT 2020 M08 574.794
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M08 476.761
USA F AGE_AGGREGATE_YGE65 Total 2020 M08 456.181
USA F AGE_AGGREGATE_YGE65 LTB 2020 M08 0
USA F AGE_AGGREGATE_YGE65 BAS 2020 M08 33.912
USA F AGE_AGGREGATE_YGE65 INT 2020 M08 233.536
USA F AGE_AGGREGATE_YGE65 ADV 2020 M08 182.773
USA T AGE_YTHADULT_YGE15 Total 2020 M08 13742.174
USA T AGE_YTHADULT_YGE15 LTB 2020 M08 40.675
USA T AGE_YTHADULT_YGE15 BAS 2020 M08 447.656
USA T AGE_YTHADULT_YGE15 INT 2020 M08 8085.404
USA T AGE_YTHADULT_YGE15 ADV 2020 M08 5168.44
USA T AGE_YTHADULT_Y15-64 Total 2020 M08 12839.073
USA T AGE_YTHADULT_Y15-64 LTB 2020 M08 33.106
USA T AGE_YTHADULT_Y15-64 BAS 2020 M08 398.876
USA T AGE_YTHADULT_Y15-64 INT 2020 M08 7612.683
USA T AGE_YTHADULT_Y15-64 ADV 2020 M08 4794.408
USA T AGE_YTHADULT_Y15-24 Total 2020 M08 2945.086
USA T AGE_YTHADULT_Y15-24 LTB 2020 M08 0
USA T AGE_YTHADULT_Y15-24 BAS 2020 M08 65.798
USA T AGE_YTHADULT_Y15-24 INT 2020 M08 2316.245
USA T AGE_YTHADULT_Y15-24 ADV 2020 M08 556.262
USA T AGE_YTHADULT_YGE25 Total 2020 M08 10797.088
USA T AGE_YTHADULT_YGE25 LTB 2020 M08 33.894
USA T AGE_YTHADULT_YGE25 BAS 2020 M08 381.858
USA T AGE_YTHADULT_YGE25 INT 2020 M08 5769.159
USA T AGE_YTHADULT_YGE25 ADV 2020 M08 4612.178
USA M AGE_YTHADULT_YGE15 Total 2020 M08 6888.744
USA M AGE_YTHADULT_YGE15 LTB 2020 M08 28.282
USA M AGE_YTHADULT_YGE15 BAS 2020 M08 240.6
USA M AGE_YTHADULT_YGE15 INT 2020 M08 4305.636
USA M AGE_YTHADULT_YGE15 ADV 2020 M08 2314.226
USA M AGE_YTHADULT_Y15-64 Total 2020 M08 6441.824
USA M AGE_YTHADULT_Y15-64 LTB 2020 M08 26.674
USA M AGE_YTHADULT_Y15-64 BAS 2020 M08 225.732
USA M AGE_YTHADULT_Y15-64 INT 2020 M08 4066.451
USA M AGE_YTHADULT_Y15-64 ADV 2020 M08 2122.967
USA M AGE_YTHADULT_Y15-24 Total 2020 M08 1521.473
USA M AGE_YTHADULT_Y15-24 LTB 2020 M08 0
USA M AGE_YTHADULT_Y15-24 BAS 2020 M08 41.306
USA M AGE_YTHADULT_Y15-24 INT 2020 M08 1257.878
USA M AGE_YTHADULT_Y15-24 ADV 2020 M08 215.509
USA M AGE_YTHADULT_YGE25 Total 2020 M08 5367.27
USA M AGE_YTHADULT_YGE25 LTB 2020 M08 21.501
USA M AGE_YTHADULT_YGE25 BAS 2020 M08 199.294
USA M AGE_YTHADULT_YGE25 INT 2020 M08 3047.759
USA M AGE_YTHADULT_YGE25 ADV 2020 M08 2098.717
USA F AGE_YTHADULT_YGE15 Total 2020 M08 6853.431
USA F AGE_YTHADULT_YGE15 LTB 2020 M08 0
USA F AGE_YTHADULT_YGE15 BAS 2020 M08 207.056
USA F AGE_YTHADULT_YGE15 INT 2020 M08 3779.768
USA F AGE_YTHADULT_YGE15 ADV 2020 M08 2854.214
USA F AGE_YTHADULT_Y15-64 Total 2020 M08 6397.249
USA F AGE_YTHADULT_Y15-64 LTB 2020 M08 6.432
USA F AGE_YTHADULT_Y15-64 BAS 2020 M08 173.145
USA F AGE_YTHADULT_Y15-64 INT 2020 M08 3546.232
USA F AGE_YTHADULT_Y15-64 ADV 2020 M08 2671.441
USA F AGE_YTHADULT_Y15-24 Total 2020 M08 1423.613
USA F AGE_YTHADULT_Y15-24 LTB 2020 M08 0
USA F AGE_YTHADULT_Y15-24 BAS 2020 M08 24.493
USA F AGE_YTHADULT_Y15-24 INT 2020 M08 1058.367
USA F AGE_YTHADULT_Y15-24 ADV 2020 M08 340.753
USA F AGE_YTHADULT_YGE25 Total 2020 M08 5429.818
USA F AGE_YTHADULT_YGE25 LTB 2020 M08 0
USA F AGE_YTHADULT_YGE25 BAS 2020 M08 182.563
USA F AGE_YTHADULT_YGE25 INT 2020 M08 2721.401
USA F AGE_YTHADULT_YGE25 ADV 2020 M08 2513.461
USA T AGE_AGGREGATE_TOTAL Total 2020 M09 12276.695
USA T AGE_AGGREGATE_TOTAL LTB 2020 M09 23.325
USA T AGE_AGGREGATE_TOTAL BAS 2020 M09 427.307
USA T AGE_AGGREGATE_TOTAL INT 2020 M09 7487.23
USA T AGE_AGGREGATE_TOTAL ADV 2020 M09 4338.833
USA T AGE_AGGREGATE_Y15-24 Total 2020 M09 2695.464
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M09 57.189
USA T AGE_AGGREGATE_Y15-24 INT 2020 M09 2193.927
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M09 444.348
USA T AGE_AGGREGATE_Y25-54 Total 2020 M09 7097.375
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M09 0
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M09 238.028
USA T AGE_AGGREGATE_Y25-54 INT 2020 M09 4019.105
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M09 2826.929
USA T AGE_AGGREGATE_Y55-64 Total 2020 M09 1738.507
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M09 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M09 109.499
USA T AGE_AGGREGATE_Y55-64 INT 2020 M09 905.386
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M09 713.609
USA T AGE_AGGREGATE_YGE65 Total 2020 M09 745.35
USA T AGE_AGGREGATE_YGE65 BAS 2020 M09 22.592
USA T AGE_AGGREGATE_YGE65 INT 2020 M09 368.812
USA T AGE_AGGREGATE_YGE65 ADV 2020 M09 353.947
USA M AGE_AGGREGATE_TOTAL Total 2020 M09 6250.949
USA M AGE_AGGREGATE_TOTAL LTB 2020 M09 0
USA M AGE_AGGREGATE_TOTAL BAS 2020 M09 258.637
USA M AGE_AGGREGATE_TOTAL INT 2020 M09 4000.422
USA M AGE_AGGREGATE_TOTAL ADV 2020 M09 1978.583
USA M AGE_AGGREGATE_Y15-24 Total 2020 M09 1404.457
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M09 50.835
USA M AGE_AGGREGATE_Y15-24 INT 2020 M09 1159.038
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M09 194.585
USA M AGE_AGGREGATE_Y25-54 Total 2020 M09 3631.385
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M09 0
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M09 124.193
USA M AGE_AGGREGATE_Y25-54 INT 2020 M09 2227.148
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M09 1276.457
USA M AGE_AGGREGATE_Y55-64 Total 2020 M09 875.141
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M09 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M09 68.989
USA M AGE_AGGREGATE_Y55-64 INT 2020 M09 457.093
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M09 339.339
USA M AGE_AGGREGATE_YGE65 Total 2020 M09 339.966
USA M AGE_AGGREGATE_YGE65 BAS 2020 M09 0
USA M AGE_AGGREGATE_YGE65 INT 2020 M09 157.144
USA M AGE_AGGREGATE_YGE65 ADV 2020 M09 168.202
USA F AGE_AGGREGATE_TOTAL Total 2020 M09 6025.746
USA F AGE_AGGREGATE_TOTAL LTB 2020 M09 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M09 168.67
USA F AGE_AGGREGATE_TOTAL INT 2020 M09 3486.808
USA F AGE_AGGREGATE_TOTAL ADV 2020 M09 2360.249
USA F AGE_AGGREGATE_Y15-24 Total 2020 M09 1291.006
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M09 0
USA F AGE_AGGREGATE_Y15-24 INT 2020 M09 1034.889
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M09 249.763
USA F AGE_AGGREGATE_Y25-54 Total 2020 M09 3465.99
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M09 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M09 113.834
USA F AGE_AGGREGATE_Y25-54 INT 2020 M09 1791.957
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M09 1550.472
USA F AGE_AGGREGATE_Y55-64 Total 2020 M09 863.365
USA F AGE_AGGREGATE_Y55-64 LTB 2020 M09 0
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M09 40.509
USA F AGE_AGGREGATE_Y55-64 INT 2020 M09 448.294
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M09 374.27
USA F AGE_AGGREGATE_YGE65 Total 2020 M09 405.385
USA F AGE_AGGREGATE_YGE65 BAS 2020 M09 0
USA F AGE_AGGREGATE_YGE65 INT 2020 M09 211.668
USA F AGE_AGGREGATE_YGE65 ADV 2020 M09 185.745
USA T AGE_YTHADULT_YGE15 Total 2020 M09 12276.695
USA T AGE_YTHADULT_YGE15 LTB 2020 M09 23.325
USA T AGE_YTHADULT_YGE15 BAS 2020 M09 427.307
USA T AGE_YTHADULT_YGE15 INT 2020 M09 7487.23
USA T AGE_YTHADULT_YGE15 ADV 2020 M09 4338.833
USA T AGE_YTHADULT_Y15-64 Total 2020 M09 11531.345
USA T AGE_YTHADULT_Y15-64 BAS 2020 M09 404.715
USA T AGE_YTHADULT_Y15-64 INT 2020 M09 7118.418
USA T AGE_YTHADULT_Y15-64 ADV 2020 M09 3984.886
USA T AGE_YTHADULT_Y15-24 Total 2020 M09 2695.464
USA T AGE_YTHADULT_Y15-24 BAS 2020 M09 57.189
USA T AGE_YTHADULT_Y15-24 INT 2020 M09 2193.927
USA T AGE_YTHADULT_Y15-24 ADV 2020 M09 444.348
USA T AGE_YTHADULT_YGE25 Total 2020 M09 9581.231
USA T AGE_YTHADULT_YGE25 LTB 2020 M09 23.325
USA T AGE_YTHADULT_YGE25 BAS 2020 M09 370.118
USA T AGE_YTHADULT_YGE25 INT 2020 M09 5293.303
USA T AGE_YTHADULT_YGE25 ADV 2020 M09 3894.485
USA M AGE_YTHADULT_YGE15 Total 2020 M09 6250.949
USA M AGE_YTHADULT_YGE15 LTB 2020 M09 0
USA M AGE_YTHADULT_YGE15 BAS 2020 M09 258.637
USA M AGE_YTHADULT_YGE15 INT 2020 M09 4000.422
USA M AGE_YTHADULT_YGE15 ADV 2020 M09 1978.583
USA M AGE_YTHADULT_Y15-64 Total 2020 M09 5910.983
USA M AGE_YTHADULT_Y15-64 BAS 2020 M09 244.018
USA M AGE_YTHADULT_Y15-64 INT 2020 M09 3843.278
USA M AGE_YTHADULT_Y15-64 ADV 2020 M09 1810.381
USA M AGE_YTHADULT_Y15-24 Total 2020 M09 1404.457
USA M AGE_YTHADULT_Y15-24 BAS 2020 M09 50.835
USA M AGE_YTHADULT_Y15-24 INT 2020 M09 1159.038
USA M AGE_YTHADULT_Y15-24 ADV 2020 M09 194.585
USA M AGE_YTHADULT_YGE25 Total 2020 M09 4846.492
USA M AGE_YTHADULT_YGE25 LTB 2020 M09 0
USA M AGE_YTHADULT_YGE25 BAS 2020 M09 207.802
USA M AGE_YTHADULT_YGE25 INT 2020 M09 2841.385
USA M AGE_YTHADULT_YGE25 ADV 2020 M09 1783.998
USA F AGE_YTHADULT_YGE15 Total 2020 M09 6025.746
USA F AGE_YTHADULT_YGE15 LTB 2020 M09 0
USA F AGE_YTHADULT_YGE15 BAS 2020 M09 168.67
USA F AGE_YTHADULT_YGE15 INT 2020 M09 3486.808
USA F AGE_YTHADULT_YGE15 ADV 2020 M09 2360.249
USA F AGE_YTHADULT_Y15-64 Total 2020 M09 5620.362
USA F AGE_YTHADULT_Y15-64 BAS 2020 M09 160.698
USA F AGE_YTHADULT_Y15-64 INT 2020 M09 3275.14
USA F AGE_YTHADULT_Y15-64 ADV 2020 M09 2174.505
USA F AGE_YTHADULT_Y15-24 Total 2020 M09 1291.006
USA F AGE_YTHADULT_Y15-24 BAS 2020 M09 0
USA F AGE_YTHADULT_Y15-24 INT 2020 M09 1034.889
USA F AGE_YTHADULT_Y15-24 ADV 2020 M09 249.763
USA F AGE_YTHADULT_YGE25 Total 2020 M09 4734.74
USA F AGE_YTHADULT_YGE25 LTB 2020 M09 0
USA F AGE_YTHADULT_YGE25 BAS 2020 M09 162.316
USA F AGE_YTHADULT_YGE25 INT 2020 M09 2451.918
USA F AGE_YTHADULT_YGE25 ADV 2020 M09 2110.486
USA T AGE_AGGREGATE_TOTAL Total 2020 M10 10619.701
USA T AGE_AGGREGATE_TOTAL LTB 2020 M10 35.838
USA T AGE_AGGREGATE_TOTAL BAS 2020 M10 436.039
USA T AGE_AGGREGATE_TOTAL INT 2020 M10 6436.218
USA T AGE_AGGREGATE_TOTAL ADV 2020 M10 3711.607
USA T AGE_AGGREGATE_Y15-24 Total 2020 M10 2306.207
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M10 55.392
USA T AGE_AGGREGATE_Y15-24 INT 2020 M10 1857.9
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M10 392.914
USA T AGE_AGGREGATE_Y25-54 Total 2020 M10 6333.703
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M10 29.78
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M10 253.443
USA T AGE_AGGREGATE_Y25-54 INT 2020 M10 3572.657
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M10 2477.823
USA T AGE_AGGREGATE_Y55-64 Total 2020 M10 1428.684
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M10 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M10 115.33
USA T AGE_AGGREGATE_Y55-64 INT 2020 M10 753.263
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M10 559.751
USA T AGE_AGGREGATE_YGE65 Total 2020 M10 551.108
USA T AGE_AGGREGATE_YGE65 LTB 2020 M10 0
USA T AGE_AGGREGATE_YGE65 BAS 2020 M10 11.874
USA T AGE_AGGREGATE_YGE65 INT 2020 M10 252.397
USA T AGE_AGGREGATE_YGE65 ADV 2020 M10 281.119
USA M AGE_AGGREGATE_TOTAL Total 2020 M10 5670.083
USA M AGE_AGGREGATE_TOTAL LTB 2020 M10 28.69
USA M AGE_AGGREGATE_TOTAL BAS 2020 M10 257.504
USA M AGE_AGGREGATE_TOTAL INT 2020 M10 3599.541
USA M AGE_AGGREGATE_TOTAL ADV 2020 M10 1784.348
USA M AGE_AGGREGATE_Y15-24 Total 2020 M10 1280.798
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M10 37.747
USA M AGE_AGGREGATE_Y15-24 INT 2020 M10 1076.858
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M10 166.194
USA M AGE_AGGREGATE_Y25-54 Total 2020 M10 3390.992
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M10 26.295
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M10 138.198
USA M AGE_AGGREGATE_Y25-54 INT 2020 M10 1991.309
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M10 1235.19
USA M AGE_AGGREGATE_Y55-64 Total 2020 M10 744.781
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M10 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M10 72.833
USA M AGE_AGGREGATE_Y55-64 INT 2020 M10 408.894
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M10 263.053
USA M AGE_AGGREGATE_YGE65 Total 2020 M10 253.513
USA M AGE_AGGREGATE_YGE65 LTB 2020 M10 0
USA M AGE_AGGREGATE_YGE65 BAS 2020 M10 0
USA M AGE_AGGREGATE_YGE65 INT 2020 M10 122.48
USA M AGE_AGGREGATE_YGE65 ADV 2020 M10 119.911
USA F AGE_AGGREGATE_TOTAL Total 2020 M10 4949.619
USA F AGE_AGGREGATE_TOTAL LTB 2020 M10 0
USA F AGE_AGGREGATE_TOTAL BAS 2020 M10 178.536
USA F AGE_AGGREGATE_TOTAL INT 2020 M10 2836.677
USA F AGE_AGGREGATE_TOTAL ADV 2020 M10 1927.259
USA F AGE_AGGREGATE_Y15-24 Total 2020 M10 1025.409
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M10 0
USA F AGE_AGGREGATE_Y15-24 INT 2020 M10 781.043
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M10 226.721
USA F AGE_AGGREGATE_Y25-54 Total 2020 M10 2942.711
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M10 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M10 115.245
USA F AGE_AGGREGATE_Y25-54 INT 2020 M10 1581.348
USA F AGE_AGGREGATE_Y25-54 ADV 2020 M10 1242.633
USA F AGE_AGGREGATE_Y55-64 Total 2020 M10 683.903
USA F AGE_AGGREGATE_Y55-64 LTB 2020 M10 0
USA F AGE_AGGREGATE_Y55-64 BAS 2020 M10 42.497
USA F AGE_AGGREGATE_Y55-64 INT 2020 M10 344.369
USA F AGE_AGGREGATE_Y55-64 ADV 2020 M10 296.697
USA F AGE_AGGREGATE_YGE65 Total 2020 M10 297.595
USA F AGE_AGGREGATE_YGE65 LTB 2020 M10 0
USA F AGE_AGGREGATE_YGE65 BAS 2020 M10 0
USA F AGE_AGGREGATE_YGE65 INT 2020 M10 129.917
USA F AGE_AGGREGATE_YGE65 ADV 2020 M10 161.208
USA T AGE_YTHADULT_YGE15 Total 2020 M10 10619.701
USA T AGE_YTHADULT_YGE15 LTB 2020 M10 35.838
USA T AGE_YTHADULT_YGE15 BAS 2020 M10 436.039
USA T AGE_YTHADULT_YGE15 INT 2020 M10 6436.218
USA T AGE_YTHADULT_YGE15 ADV 2020 M10 3711.607
USA T AGE_YTHADULT_Y15-64 Total 2020 M10 10068.594
USA T AGE_YTHADULT_Y15-64 BAS 2020 M10 424.165
USA T AGE_YTHADULT_Y15-64 INT 2020 M10 6183.821
USA T AGE_YTHADULT_Y15-64 ADV 2020 M10 3430.488
USA T AGE_YTHADULT_Y15-24 Total 2020 M10 2306.207
USA T AGE_YTHADULT_Y15-24 BAS 2020 M10 55.392
USA T AGE_YTHADULT_Y15-24 INT 2020 M10 1857.9
USA T AGE_YTHADULT_Y15-24 ADV 2020 M10 392.914
USA T AGE_YTHADULT_YGE25 Total 2020 M10 8313.495
USA T AGE_YTHADULT_YGE25 LTB 2020 M10 35.838
USA T AGE_YTHADULT_YGE25 BAS 2020 M10 380.647
USA T AGE_YTHADULT_YGE25 INT 2020 M10 4578.317
USA T AGE_YTHADULT_YGE25 ADV 2020 M10 3318.692
USA M AGE_YTHADULT_YGE15 Total 2020 M10 5670.083
USA M AGE_YTHADULT_YGE15 LTB 2020 M10 28.69
USA M AGE_YTHADULT_YGE15 BAS 2020 M10 257.504
USA M AGE_YTHADULT_YGE15 INT 2020 M10 3599.541
USA M AGE_YTHADULT_YGE15 ADV 2020 M10 1784.348
USA M AGE_YTHADULT_Y15-64 Total 2020 M10 5416.57
USA M AGE_YTHADULT_Y15-64 BAS 2020 M10 248.778
USA M AGE_YTHADULT_Y15-64 INT 2020 M10 3477.061
USA M AGE_YTHADULT_Y15-64 ADV 2020 M10 1664.437
USA M AGE_YTHADULT_Y15-24 Total 2020 M10 1280.798
USA M AGE_YTHADULT_Y15-24 BAS 2020 M10 37.747
USA M AGE_YTHADULT_Y15-24 INT 2020 M10 1076.858
USA M AGE_YTHADULT_Y15-24 ADV 2020 M10 166.194
USA M AGE_YTHADULT_YGE25 Total 2020 M10 4389.285
USA M AGE_YTHADULT_YGE25 LTB 2020 M10 28.69
USA M AGE_YTHADULT_YGE25 BAS 2020 M10 219.757
USA M AGE_YTHADULT_YGE25 INT 2020 M10 2522.684
USA M AGE_YTHADULT_YGE25 ADV 2020 M10 1618.155
USA F AGE_YTHADULT_YGE15 Total 2020 M10 4949.619
USA F AGE_YTHADULT_YGE15 LTB 2020 M10 0
USA F AGE_YTHADULT_YGE15 BAS 2020 M10 178.536
USA F AGE_YTHADULT_YGE15 INT 2020 M10 2836.677
USA F AGE_YTHADULT_YGE15 ADV 2020 M10 1927.259
USA F AGE_YTHADULT_Y15-64 Total 2020 M10 4652.024
USA F AGE_YTHADULT_Y15-64 BAS 2020 M10 175.388
USA F AGE_YTHADULT_Y15-64 INT 2020 M10 2706.76
USA F AGE_YTHADULT_Y15-64 ADV 2020 M10 1766.051
USA F AGE_YTHADULT_Y15-24 Total 2020 M10 1025.409
USA F AGE_YTHADULT_Y15-24 BAS 2020 M10 0
USA F AGE_YTHADULT_Y15-24 INT 2020 M10 781.043
USA F AGE_YTHADULT_Y15-24 ADV 2020 M10 226.721
USA F AGE_YTHADULT_YGE25 Total 2020 M10 3924.21
USA F AGE_YTHADULT_YGE25 LTB 2020 M10 0
USA F AGE_YTHADULT_YGE25 BAS 2020 M10 160.89
USA F AGE_YTHADULT_YGE25 INT 2020 M10 2055.634
USA F AGE_YTHADULT_YGE25 ADV 2020 M10 1700.538
USA T AGE_AGGREGATE_TOTAL Total 2020 M11 10264.21
USA T AGE_AGGREGATE_TOTAL LTB 2020 M11 21.295
USA T AGE_AGGREGATE_TOTAL BAS 2020 M11 467.005
USA T AGE_AGGREGATE_TOTAL INT 2020 M11 6211.002
USA T AGE_AGGREGATE_TOTAL ADV 2020 M11 3564.907
USA T AGE_AGGREGATE_Y15-24 Total 2020 M11 2190.409
USA T AGE_AGGREGATE_Y15-24 LTB 2020 M11 0
USA T AGE_AGGREGATE_Y15-24 BAS 2020 M11 45.412
USA T AGE_AGGREGATE_Y15-24 INT 2020 M11 1821.602
USA T AGE_AGGREGATE_Y15-24 ADV 2020 M11 318.73
USA T AGE_AGGREGATE_Y25-54 Total 2020 M11 5926.184
USA T AGE_AGGREGATE_Y25-54 LTB 2020 M11 0
USA T AGE_AGGREGATE_Y25-54 BAS 2020 M11 260.54
USA T AGE_AGGREGATE_Y25-54 INT 2020 M11 3317.12
USA T AGE_AGGREGATE_Y25-54 ADV 2020 M11 2332.26
USA T AGE_AGGREGATE_Y55-64 Total 2020 M11 1550.417
USA T AGE_AGGREGATE_Y55-64 LTB 2020 M11 0
USA T AGE_AGGREGATE_Y55-64 BAS 2020 M11 128.791
USA T AGE_AGGREGATE_Y55-64 INT 2020 M11 771.907
USA T AGE_AGGREGATE_Y55-64 ADV 2020 M11 649.351
USA T AGE_AGGREGATE_YGE65 Total 2020 M11 597.2
USA T AGE_AGGREGATE_YGE65 BAS 2020 M11 32.261
USA T AGE_AGGREGATE_YGE65 INT 2020 M11 300.374
USA T AGE_AGGREGATE_YGE65 ADV 2020 M11 264.566
USA M AGE_AGGREGATE_TOTAL Total 2020 M11 5642.995
USA M AGE_AGGREGATE_TOTAL LTB 2020 M11 0
USA M AGE_AGGREGATE_TOTAL BAS 2020 M11 241.775
USA M AGE_AGGREGATE_TOTAL INT 2020 M11 3625.191
USA M AGE_AGGREGATE_TOTAL ADV 2020 M11 1771.316
USA M AGE_AGGREGATE_Y15-24 Total 2020 M11 1227.894
USA M AGE_AGGREGATE_Y15-24 LTB 2020 M11 0
USA M AGE_AGGREGATE_Y15-24 BAS 2020 M11 21.971
USA M AGE_AGGREGATE_Y15-24 INT 2020 M11 1065.188
USA M AGE_AGGREGATE_Y15-24 ADV 2020 M11 140.735
USA M AGE_AGGREGATE_Y25-54 Total 2020 M11 3251.82
USA M AGE_AGGREGATE_Y25-54 LTB 2020 M11 0
USA M AGE_AGGREGATE_Y25-54 BAS 2020 M11 132.832
USA M AGE_AGGREGATE_Y25-54 INT 2020 M11 1962.16
USA M AGE_AGGREGATE_Y25-54 ADV 2020 M11 1152.115
USA M AGE_AGGREGATE_Y55-64 Total 2020 M11 823.958
USA M AGE_AGGREGATE_Y55-64 LTB 2020 M11 0
USA M AGE_AGGREGATE_Y55-64 BAS 2020 M11 66.059
USA M AGE_AGGREGATE_Y55-64 INT 2020 M11 415.381
USA M AGE_AGGREGATE_Y55-64 ADV 2020 M11 342.519
USA M AGE_AGGREGATE_YGE65 Total 2020 M11 339.324
USA M AGE_AGGREGATE_YGE65 BAS 2020 M11 20.914
USA M AGE_AGGREGATE_YGE65 INT 2020 M11 182.461
USA M AGE_AGGREGATE_YGE65 ADV 2020 M11 135.948
USA F AGE_AGGREGATE_TOTAL Total 2020 M11 4621.215
USA F AGE_AGGREGATE_TOTAL LTB 2020 M11 16.583
USA F AGE_AGGREGATE_TOTAL BAS 2020 M11 225.229
USA F AGE_AGGREGATE_TOTAL INT 2020 M11 2585.812
USA F AGE_AGGREGATE_TOTAL ADV 2020 M11 1793.591
USA F AGE_AGGREGATE_Y15-24 Total 2020 M11 962.515
USA F AGE_AGGREGATE_Y15-24 LTB 2020 M11 0
USA F AGE_AGGREGATE_Y15-24 BAS 2020 M11 23.442
USA F AGE_AGGREGATE_Y15-24 INT 2020 M11 756.414
USA F AGE_AGGREGATE_Y15-24 ADV 2020 M11 177.996
USA F AGE_AGGREGATE_Y25-54 Total 2020 M11 2674.365
USA F AGE_AGGREGATE_Y25-54 LTB 2020 M11 0
USA F AGE_AGGREGATE_Y25-54 BAS 2020 M11 127.708
